playId;songId;clientId;time
82189;8199;71371;10.03.2021
45258;251;82841;16.12.2021
50783;9487;14351;9.05.2022
53958;6692;36847;2.07.2022
45877;4802;12687;29.12.2022
68255;6844;70676;6.06.2021
13181;934;55971;16.07.2021
15969;7140;68224;1.04.2021
7415;4656;84665;26.07.2022
7448;8535;42991;21.06.2020
18289;6001;56945;1.04.2020
66871;3284;64358;22.01.2022
87907;4323;1094;20.05.2022
89096;2134;82881;8.07.2021
59311;1675;62478;29.02.2020
1428;1828;98526;27.04.2020
79869;4046;3510;8.12.2021
57932;7298;63177;12.10.2020
22663;2497;5311;26.03.2022
28040;5579;98841;29.11.2022
15318;5085;15151;7.06.2021
21543;1240;68415;10.01.2020
99929;6123;7691;20.04.2021
57355;4358;75181;7.08.2021
8098;7311;65220;29.08.2021
9695;4765;58608;5.06.2020
61634;6340;41634;29.09.2021
17636;7478;50373;6.11.2020
1741;8661;48802;13.09.2021
60864;2168;9220;16.06.2020
20880;8085;30695;23.08.2021
73319;2507;43189;10.10.2021
40253;3164;96883;29.06.2020
75892;4313;4037;9.04.2021
84750;590;13262;11.01.2022
65211;1434;78064;20.10.2020
9657;2582;13985;3.03.2021
4604;288;75985;20.06.2021
46948;6107;4837;22.12.2022
41064;5768;26755;6.11.2021
55159;715;5628;9.04.2020
96864;5285;39701;7.10.2022
44965;9717;29917;18.06.2022
9781;1799;50543;3.09.2022
13034;5768;77814;4.03.2021
32738;5066;26449;26.04.2022
36277;3977;78159;10.07.2022
12668;8256;48714;14.02.2020
45641;2053;28870;24.08.2022
24795;4179;8707;18.06.2020
43753;4058;58289;22.04.2022
10598;7191;15430;20.11.2022
42585;3788;65442;8.05.2022
82616;1172;8379;25.06.2021
46641;1011;15770;22.04.2022
26110;9383;44282;22.05.2021
53554;5199;66924;28.01.2021
57876;5014;14251;21.10.2020
46098;7178;81394;24.11.2021
76177;5299;87623;1.09.2021
92657;5061;12148;13.10.2020
37900;6253;30566;5.06.2022
45756;7106;1219;3.02.2021
41929;1616;76449;4.12.2021
60927;4378;77464;21.02.2020
19262;7425;51684;20.12.2020
43842;9500;62057;20.05.2021
94723;9720;22769;8.10.2020
95579;5095;21574;19.01.2020
40869;5401;88805;8.04.2020
98868;5884;45315;28.10.2021
90590;1123;65381;19.06.2020
85989;8097;33360;1.12.2020
60979;6710;7363;7.01.2021
40355;2141;33354;24.05.2021
47938;9284;53565;11.11.2022
92365;1829;41744;10.01.2020
39729;2189;86511;13.01.2021
66692;8049;86026;3.08.2020
26932;733;99468;24.01.2021
31331;8682;95310;28.01.2020
30955;9413;77738;17.09.2020
46579;4165;58236;3.04.2021
36570;1885;41093;17.09.2021
76313;4692;49365;24.12.2022
74314;8364;81635;26.10.2020
49209;4816;34162;3.07.2020
96728;8446;92461;19.10.2022
3556;6654;67560;1.04.2021
62854;6090;68680;10.03.2020
47428;9835;90964;29.11.2022
77204;9406;43858;17.11.2021
14006;6245;38661;21.08.2022
5985;5890;79531;4.10.2022
41375;4646;49418;3.09.2020
41379;5375;54142;8.02.2020
20442;8027;92173;14.12.2020
70149;6707;92367;22.11.2020
77898;7520;33539;12.09.2022
26849;7359;67170;28.07.2020
54950;4735;67736;20.11.2022
15444;4722;43036;3.01.2020
44121;4038;81933;8.02.2021
49739;5601;86844;5.12.2022
49954;3966;43510;22.07.2022
89745;534;78374;2.02.2020
74794;4168;92405;10.03.2021
33487;8716;87021;14.07.2021
6116;6346;31175;12.07.2021
88344;5531;28455;13.04.2021
50677;6664;76630;28.09.2021
62587;1306;32089;25.09.2020
32605;5142;14193;16.08.2021
32588;6174;40137;21.12.2022
75967;9583;29122;7.03.2021
66465;4102;89520;4.12.2022
7900;3327;18642;23.10.2021
20840;6276;14764;26.08.2020
63842;1765;59197;10.06.2021
22219;7895;84768;17.12.2022
57875;67;50831;6.07.2021
96321;7739;98383;18.05.2022
67324;858;92263;6.06.2021
2525;4569;93565;27.11.2020
74960;4638;94366;2.05.2021
16674;6141;12744;7.10.2020
51251;9755;69021;1.08.2020
94449;4142;34104;19.11.2022
29048;4165;95639;4.08.2022
36472;7692;36817;22.09.2022
52813;2348;99103;28.02.2021
21392;5306;46021;15.08.2022
33751;555;56729;2.08.2020
96790;8086;46205;1.10.2020
63427;3427;51802;23.01.2022
38891;3327;71902;26.04.2021
11096;5931;87743;18.08.2021
2832;4379;33126;5.05.2020
25107;3341;46071;28.07.2021
5711;2866;94579;5.05.2021
14827;6057;79739;12.07.2020
21792;7740;68439;1.12.2022
88111;8798;95968;17.11.2022
89529;6911;20930;29.10.2022
31313;1046;66915;11.04.2022
64597;2009;81966;21.05.2020
53505;5837;4529;28.05.2022
45167;9008;72467;29.07.2020
87809;2705;98803;29.07.2021
35279;5755;69669;16.09.2022
56109;8274;12238;1.03.2021
87436;984;31218;6.02.2021
38583;4131;20215;17.03.2022
15275;9679;96986;12.10.2021
13915;5249;60534;8.05.2021
19006;3133;75666;18.11.2020
48167;4890;90592;11.04.2022
9834;7154;23005;21.01.2021
80366;1738;11021;21.02.2021
36327;8187;70165;19.09.2020
55643;1117;33408;17.10.2021
51594;6902;70737;27.11.2020
90298;3078;64952;10.03.2021
24424;6014;58823;10.02.2022
115;8702;5155;15.07.2022
58811;4456;88292;13.01.2020
22386;8503;62437;26.06.2020
89271;3837;39155;11.11.2020
36687;5564;48308;27.08.2022
85306;8894;65061;27.06.2022
93894;8112;73391;5.09.2022
89123;3055;47394;3.03.2021
87168;5453;53412;5.10.2021
47815;896;63754;12.08.2021
76991;2706;80331;29.10.2021
46557;1636;60952;2.06.2021
98521;9732;68000;7.01.2020
30825;1599;62530;29.11.2022
50528;8891;61050;17.01.2022
21133;4786;30924;19.07.2021
88158;6435;49276;23.06.2020
28367;5821;11818;6.11.2020
31171;703;82363;8.07.2021
45404;937;7004;5.08.2020
71880;9010;37902;25.12.2021
46054;755;25172;29.04.2022
11848;9989;74458;14.01.2020
76658;7390;27724;29.03.2022
94143;5707;69513;5.03.2020
97282;952;46400;26.03.2022
55760;6725;42259;3.04.2022
75828;6362;18284;2.03.2021
76397;3586;1140;8.10.2022
29402;6424;70985;28.11.2021
1318;1745;41539;13.04.2020
20962;4010;76830;16.06.2020
94768;9433;95235;10.05.2020
22513;8928;13022;3.06.2022
42656;9717;93252;20.07.2022
6012;7952;79310;1.11.2022
78615;2504;77458;9.08.2020
64654;1695;47922;21.04.2022
76322;8610;43750;18.10.2022
20317;6247;2945;6.09.2020
5494;7082;74773;11.03.2021
59624;5179;24509;23.11.2021
42494;3741;47277;2.04.2022
12412;7983;15515;27.09.2021
85612;2123;68832;26.11.2020
11044;898;85979;6.07.2020
45890;3332;14364;14.06.2021
50082;4387;20956;26.12.2020
91699;9671;69906;9.05.2022
95637;4821;96707;17.08.2020
73791;3095;11900;27.12.2021
10196;5576;43269;9.03.2021
43250;6792;91714;13.01.2022
42803;7501;76613;19.11.2022
15452;8628;37243;24.10.2021
24650;2402;27932;27.07.2020
79994;3880;5602;3.11.2021
50638;6620;11487;26.08.2021
45194;5442;97246;14.01.2021
81546;4489;21024;9.04.2020
32868;2197;38410;23.03.2020
18124;9049;82466;27.06.2021
84448;4857;87781;24.05.2020
91584;2318;69717;19.04.2020
24979;8038;1285;10.05.2021
41512;4572;32463;26.05.2020
18985;207;67620;12.07.2022
6951;1640;37437;24.12.2021
57850;3339;21388;1.02.2021
73323;6101;70109;1.02.2021
40220;4379;17688;14.05.2022
49024;9480;92043;19.03.2022
56167;4436;9817;1.07.2020
75218;4271;7897;22.08.2022
92452;1120;59802;20.06.2022
66512;1477;37064;10.02.2021
63207;6466;80696;25.08.2021
35012;400;66472;28.11.2021
96782;9435;62508;4.05.2020
79080;118;23819;23.04.2020
41375;9142;42153;4.07.2021
95105;8078;45033;17.03.2022
80381;135;60767;3.12.2021
23333;5827;30249;20.10.2021
44391;1654;83565;1.12.2022
51631;3643;4727;27.06.2021
55210;8068;35402;11.05.2022
95086;6141;95019;24.12.2021
99940;3948;26674;14.09.2021
98289;8128;62188;3.01.2020
87382;5265;75728;6.07.2020
52814;8368;14124;28.06.2021
1128;8205;12142;11.01.2020
79159;5703;21785;20.07.2020
24991;8563;57060;23.06.2020
84778;937;72522;6.07.2022
45409;829;60670;18.08.2020
68945;1674;21582;30.08.2022
28159;4546;19262;18.09.2021
75882;8073;84999;3.10.2020
50995;1343;22979;10.04.2020
80321;6564;51776;22.06.2020
99306;5932;40855;11.08.2022
42649;4089;81296;29.09.2020
47423;2601;62742;10.06.2020
1799;1751;33524;21.05.2021
64149;4180;66713;19.12.2020
35867;9850;18162;22.12.2020
22695;9201;45074;14.09.2022
9322;2661;34747;1.08.2020
1114;1576;91504;12.12.2022
40668;1038;13489;22.11.2021
70498;2280;40664;26.06.2022
26122;4913;76354;25.03.2022
31606;4403;66672;19.12.2020
41139;5811;4422;30.07.2022
2727;1665;74217;14.02.2021
16331;8950;63166;11.02.2020
22667;3026;95186;21.01.2020
77671;1586;17112;27.05.2022
19827;5799;97625;8.12.2021
19678;7923;40939;1.04.2021
19466;5241;7813;1.05.2021
92286;7402;58750;20.06.2022
17671;4517;38186;31.10.2020
94034;9688;28004;17.09.2022
53885;3764;84183;11.09.2022
94275;8836;164;22.06.2022
94655;7339;81069;13.03.2020
73644;2618;77266;10.10.2021
71841;2456;10641;29.08.2021
79897;5943;79202;4.09.2021
2354;300;78437;15.07.2022
83033;6888;77849;14.01.2022
96679;7903;33971;4.05.2020
78931;2616;94403;19.09.2021
41688;219;22209;17.10.2020
38261;2440;90222;3.07.2022
54789;335;92040;16.05.2022
55199;5535;18537;29.10.2021
48229;6927;32762;27.10.2021
31940;4287;67133;3.08.2021
65264;3339;88834;4.12.2020
27997;2136;37781;26.05.2021
91670;7578;54726;18.03.2020
97257;7804;32721;14.11.2021
56902;5274;89624;17.10.2021
66676;4494;12985;11.03.2020
49199;2229;13802;24.03.2022
5971;8453;26420;8.05.2021
50517;4792;97909;13.11.2021
96633;7801;3738;27.01.2022
44335;6700;53090;13.11.2022
7876;4121;50148;18.06.2020
94178;1391;12431;18.05.2020
58939;412;31911;27.06.2022
42455;5655;75881;9.08.2021
60437;2835;60463;5.07.2022
68912;4301;36828;5.02.2020
79411;7205;96081;9.07.2020
24980;7541;68020;29.03.2022
42013;8380;89733;26.11.2021
18334;6513;32301;24.02.2020
20629;1779;2155;9.01.2020
34484;8290;81819;17.09.2020
68914;1606;17491;4.03.2020
24431;9404;61099;25.10.2022
1764;3697;11356;18.02.2020
48994;2906;43124;6.01.2022
34827;2315;80755;28.07.2020
85834;2259;94031;28.07.2021
74464;7542;52693;29.05.2021
23022;1093;57869;9.06.2020
12711;2519;74185;6.01.2022
19110;2675;56741;18.08.2020
76510;8020;44384;31.10.2021
20608;8707;13975;22.01.2021
15704;1690;62804;14.01.2021
20244;4489;71252;19.03.2022
56814;2620;73175;21.10.2020
67949;5869;53002;21.04.2021
674;1017;74052;9.06.2022
586;7991;48140;2.12.2022
73658;8608;98320;31.05.2021
32547;396;81514;11.12.2022
30819;9081;99136;10.01.2020
48127;4438;64496;19.09.2020
94622;6590;17306;27.07.2020
21192;5714;41714;4.12.2020
86910;2144;86017;31.07.2022
9885;3861;49133;17.06.2020
58536;9241;29534;12.02.2022
52036;9496;9851;22.10.2022
91081;7608;12835;8.11.2020
82504;9116;962;13.11.2021
67893;1115;91248;21.05.2020
54015;9513;83168;23.07.2022
31369;6573;43828;22.10.2021
91019;2596;13121;27.03.2022
10883;7742;29304;22.08.2022
97752;4766;37815;22.08.2021
60433;1241;78367;8.06.2021
91319;134;96382;12.11.2020
13329;3529;17836;15.08.2020
42132;4438;55034;17.03.2022
53291;9425;40392;15.12.2022
99535;9014;88742;6.08.2021
37064;3481;72722;24.05.2021
8643;9891;42585;20.11.2022
19164;2223;27327;15.06.2020
15333;9615;83371;19.12.2020
27092;7747;11003;22.07.2021
59641;4333;95498;21.01.2020
54013;340;18536;18.08.2020
56970;2936;40126;21.09.2021
3517;2726;33607;8.11.2020
2489;2178;97063;12.04.2020
18141;7003;91326;27.09.2021
73618;4774;92854;6.10.2020
3408;4179;80224;2.02.2021
24678;3830;67843;22.12.2022
18733;2147;42168;19.06.2020
53688;8757;94468;4.05.2020
75390;4316;86983;28.03.2020
58251;9303;15134;19.10.2022
15814;2011;87938;1.01.2021
58018;2316;41584;6.09.2021
85451;4393;36160;13.05.2021
83598;7686;21472;11.01.2021
10266;7987;64427;14.02.2022
71049;2892;15917;19.09.2021
77795;7178;769;31.07.2021
91136;3240;74784;12.09.2020
74585;7293;14669;7.10.2022
8833;5297;57853;26.12.2021
93351;4416;15750;6.12.2021
77967;2353;71566;13.04.2021
64574;8757;20964;10.02.2020
48394;6620;1676;9.03.2022
16701;9355;23003;13.06.2020
35178;9512;33756;22.01.2022
44493;4206;76801;8.08.2020
42406;481;26262;13.08.2021
63498;1785;27038;7.01.2022
57704;3246;51389;16.07.2022
69052;4152;52114;20.03.2020
45686;3990;1443;4.09.2020
2102;7761;83075;11.02.2021
36218;6685;81183;11.12.2021
17457;4706;12772;15.03.2022
55789;7381;24672;11.06.2022
84797;9574;72210;19.02.2020
82005;1901;24955;15.08.2022
79818;6338;24057;19.04.2020
94392;3103;28998;11.11.2020
42331;6902;10828;10.06.2020
23371;5180;49270;23.05.2020
60202;1278;83469;12.07.2022
55340;1716;58625;27.07.2020
14896;1982;54652;31.07.2020
78386;6212;21381;27.12.2022
13386;9612;61017;27.12.2022
30025;6740;27214;8.09.2020
68336;9273;676;3.03.2022
72464;5458;64460;6.11.2020
18722;5029;6750;4.05.2022
95410;3337;2153;13.09.2020
72605;4753;18647;12.01.2021
59564;2617;23557;25.12.2020
22246;3822;39296;13.02.2020
78351;6883;4714;12.09.2022
35868;7169;40924;21.02.2020
15270;8160;6326;13.09.2021
73920;4514;596;5.04.2021
66745;3494;1828;23.06.2021
86797;7456;89808;29.10.2020
83664;1038;28503;6.07.2021
92846;6176;18186;1.11.2020
87505;9877;32256;30.07.2020
52641;7549;92304;2.04.2020
58407;3360;84070;26.12.2020
88663;5670;21914;5.10.2021
46888;384;84272;26.09.2020
42633;6960;99548;5.03.2022
48687;6491;15260;4.06.2022
5284;5501;58428;22.07.2022
72529;2549;43859;7.10.2021
26452;1293;76077;27.12.2022
63671;40;26165;13.04.2021
37035;7441;45116;4.01.2021
71990;2055;13394;13.09.2020
18435;3156;75083;11.02.2022
28488;7661;9075;14.03.2020
9292;434;59451;3.11.2021
15639;9619;28711;2.11.2021
29897;4597;2317;14.03.2022
22900;8292;86503;2.09.2022
89235;3193;43537;28.07.2021
62324;7006;76301;19.12.2021
63936;7331;6511;4.09.2021
32772;9495;29612;3.01.2022
70797;6690;99444;26.07.2022
3208;3971;33985;4.06.2020
98019;7143;33823;1.07.2021
602;3819;38047;4.05.2021
90411;5068;81577;1.10.2022
37351;6858;74038;24.02.2022
63014;6253;73811;24.10.2022
72068;8591;9883;14.03.2022
11627;7128;97069;24.04.2021
80385;4975;22303;13.05.2021
25105;9980;71457;12.07.2022
67536;1906;39343;4.02.2022
31173;1510;93552;25.12.2020
32349;9862;3343;7.08.2022
59622;8036;6571;6.04.2021
51375;9614;73427;15.09.2020
98416;171;83818;7.02.2020
76869;2682;87185;21.05.2022
82180;8346;99645;18.12.2022
30724;7680;35397;23.04.2021
78762;2298;95851;8.11.2020
43647;9473;31532;20.12.2021
55246;7859;51857;13.12.2022
57778;1926;25176;11.03.2022
75951;7232;61671;28.02.2021
31961;6280;2381;24.12.2021
53599;5084;76268;3.09.2020
29894;3881;41944;16.07.2021
18860;6820;89043;23.02.2020
53041;6616;23682;18.04.2020
56937;3363;58062;8.03.2022
93987;1552;41360;31.08.2020
44371;5562;96494;4.07.2022
98041;7767;62657;22.04.2021
34704;4195;84612;14.12.2020
31511;1355;15427;14.08.2021
24436;2062;28674;28.01.2022
64672;4101;52248;26.08.2021
24823;6160;81389;29.10.2020
76419;5772;47970;2.05.2022
60380;8976;35872;3.03.2022
3836;3918;59626;17.12.2022
57022;9032;51559;12.08.2022
82054;2491;74486;2.02.2022
70507;9723;82266;14.02.2021
52984;1778;30896;26.03.2020
93860;8583;67961;25.09.2020
68591;7949;290;4.01.2021
87144;6834;6556;5.06.2021
7301;1194;45854;18.06.2022
6564;9358;10314;9.06.2021
50800;8747;6774;12.08.2020
77699;35;26245;16.06.2021
91659;3495;47090;6.05.2021
48751;6398;28491;16.05.2020
25434;1750;21880;18.03.2020
51178;3695;89511;28.08.2021
41243;9925;70751;24.07.2022
6319;4765;40893;25.12.2020
13428;2886;73215;12.03.2021
21967;99;61264;28.04.2022
71290;4611;77236;26.10.2020
57843;5297;97515;2.12.2021
81385;309;71372;18.04.2021
9310;6358;60229;3.04.2021
91183;6311;56845;16.05.2020
22081;1358;95041;27.03.2022
60229;8939;97360;1.09.2021
50500;8759;90452;11.07.2020
91493;774;90060;18.09.2020
36506;4742;60511;16.03.2021
67971;2738;8596;17.12.2021
73579;6555;79025;19.10.2020
99654;8086;33735;6.12.2020
42034;7036;579;1.02.2022
33544;6996;62271;31.01.2020
81029;2783;266;12.01.2021
85377;889;46527;5.03.2021
73165;303;95149;1.05.2022
14078;1027;75525;15.12.2020
9047;2942;78921;24.10.2022
67251;2577;81056;25.11.2021
28314;5695;95575;26.09.2022
36055;9083;78010;12.02.2020
8836;1418;17060;16.10.2022
40373;9009;84185;29.07.2020
57430;2343;62618;16.11.2021
96518;3155;43851;11.07.2020
69411;2293;61606;15.05.2021
3729;9206;25054;26.07.2022
83666;1257;63352;5.09.2020
49695;1594;97400;9.01.2020
35496;1458;83450;9.12.2021
82603;8963;71818;30.10.2021
39752;36;78147;28.12.2022
27116;8560;44152;19.12.2022
44126;8562;85335;13.07.2021
3106;9631;78575;31.05.2022
4006;3806;72323;14.10.2020
37610;7859;70005;14.09.2020
53146;8176;36522;9.06.2021
37289;4418;15926;24.01.2020
25655;3368;18157;9.01.2022
81645;2444;76507;10.08.2022
38688;2556;36616;26.08.2022
54157;2411;81906;24.06.2021
8156;8189;65587;22.02.2022
64608;2795;4667;9.07.2021
6495;4629;18812;30.12.2021
99482;5400;97397;14.04.2022
46816;8960;71105;26.08.2020
14459;6186;41309;23.02.2020
59820;3414;91640;18.09.2022
62061;3710;60706;19.06.2021
62508;2514;411;11.07.2022
39376;3600;9557;11.08.2022
1079;2961;76556;1.02.2021
85270;5406;60054;12.08.2022
67546;3296;26877;5.10.2020
47028;357;3013;19.06.2021
37074;8115;16914;9.09.2022
60666;5797;96811;30.12.2022
63791;5416;69647;9.01.2020
35178;8014;94484;23.03.2020
73596;9741;56901;31.01.2022
42748;9333;57925;11.12.2021
86363;660;99376;18.07.2022
81597;5273;54844;18.07.2020
92893;5481;12471;12.11.2022
86436;3096;31639;15.04.2020
62338;1376;82173;27.08.2020
16676;5113;81749;18.11.2020
18425;8498;55475;2.09.2020
21600;6975;55350;21.06.2020
13522;6631;73653;14.11.2020
49849;692;47686;1.05.2021
85659;1445;11565;30.06.2022
3017;2608;86202;11.12.2020
36073;6800;13956;13.12.2022
2063;1290;90960;3.02.2020
19658;983;51034;6.11.2020
16934;9641;8195;19.11.2020
64528;2973;27380;26.11.2021
17660;36;7675;7.03.2022
36448;3932;2579;29.01.2021
54188;5369;75601;30.03.2020
42551;3423;99187;19.05.2021
36295;1676;41793;6.12.2022
36202;5867;61935;3.01.2022
45802;1731;11015;16.07.2021
20256;4570;72644;15.09.2021
65279;8146;48209;17.09.2022
37180;5972;71740;16.09.2020
92740;1467;79465;22.08.2022
72204;6800;21439;19.06.2021
65305;4705;89826;25.07.2021
96309;6387;14623;20.04.2020
93369;9377;93236;4.07.2022
69317;4791;68040;24.03.2021
75961;7948;62462;25.06.2020
70447;9566;82508;1.04.2021
31094;606;12635;22.07.2022
24409;8947;1215;3.01.2021
60914;1682;29763;30.11.2021
91944;8738;7084;23.04.2020
2419;4856;71969;4.12.2021
46884;6974;68414;20.01.2021
59279;4988;47458;17.04.2022
89174;5201;8977;24.08.2022
13637;756;62221;8.09.2020
39988;7598;50182;11.02.2022
32216;1533;4257;22.07.2022
36388;5349;41741;7.08.2020
92388;2059;21689;19.01.2021
49252;9208;43316;2.11.2021
29850;4487;11635;18.11.2020
98651;6070;91119;15.08.2020
83085;1526;49323;22.03.2020
43402;8732;26298;12.05.2022
49428;6458;16476;18.01.2022
84956;8390;35022;24.10.2021
54574;5054;17955;27.02.2021
73269;9954;19646;30.04.2021
74221;1014;23777;1.09.2021
89997;7579;21217;16.10.2021
74567;3198;9264;18.10.2020
61032;3636;902;20.05.2020
63152;3987;47423;3.09.2020
87191;4505;34371;5.04.2021
73065;1636;72587;22.08.2020
3711;3717;46575;2.02.2021
25934;4578;58000;24.10.2022
13782;6634;34139;31.03.2021
58566;508;53206;1.02.2022
43057;2815;40316;24.11.2022
55630;207;68021;2.01.2021
5724;547;84520;3.12.2020
63023;526;69541;4.07.2022
88624;8547;66938;7.03.2022
89733;4156;18751;30.03.2021
16334;4117;10721;13.11.2022
97055;6502;73213;16.08.2020
88800;870;38783;1.07.2020
81193;6059;747;12.01.2020
19505;3542;18284;22.05.2022
69410;4611;49472;20.09.2022
53567;4825;49845;21.04.2022
59532;8131;78123;21.07.2021
32543;3713;68649;23.04.2020
39693;822;39705;24.08.2020
6572;7528;83850;18.06.2022
3720;5013;26280;3.12.2022
2555;2746;4269;31.10.2022
95140;5514;66652;4.05.2022
35834;5789;94395;25.10.2021
65459;3989;36876;15.02.2022
70779;1897;90744;25.11.2022
10645;5309;28444;2.11.2020
52846;592;2744;2.08.2022
66243;1395;12010;7.10.2020
28062;2052;16548;14.05.2022
88421;2679;97943;8.12.2022
70366;8182;62077;19.12.2021
29587;5858;97728;12.02.2021
91614;7741;5229;17.09.2020
50298;4655;51337;12.08.2021
77948;6862;48040;26.08.2021
56184;6984;10170;16.05.2022
27837;2638;84937;17.07.2020
94688;8815;61164;28.03.2022
1024;3096;86300;8.12.2020
15181;9053;25809;9.03.2022
19024;3645;56999;2.11.2022
82585;3517;29907;1.04.2021
38255;921;54821;6.12.2020
60716;5217;50462;3.05.2020
24749;3496;62725;10.10.2020
12775;6991;28842;14.07.2021
9045;1496;99321;24.03.2022
48543;9985;83896;3.08.2020
52383;1974;68457;2.08.2020
86645;9954;4217;8.12.2020
62846;8219;43164;4.11.2022
45041;3044;16941;16.11.2020
48932;2754;68638;10.04.2021
87385;4375;91024;2.04.2021
53330;112;4179;11.10.2022
75766;4338;83683;12.04.2021
48888;265;41231;8.05.2022
97296;5718;8868;16.12.2020
14903;5456;24055;7.01.2021
82668;202;4285;1.10.2020
41405;9689;95233;24.07.2021
40930;5445;74267;10.05.2020
77243;9887;9602;18.06.2021
69847;8128;5766;7.07.2022
27891;6145;55904;17.06.2022
28958;9386;73948;10.10.2020
77396;253;21586;5.05.2021
64143;3760;10522;21.01.2022
64525;2687;26345;5.03.2021
3884;8204;24564;23.06.2020
67407;5918;33309;18.11.2021
98682;7073;28797;5.06.2020
78679;9408;40645;7.09.2021
61170;8016;75142;25.04.2021
95692;4949;1115;9.03.2022
69764;2405;36784;11.01.2021
6769;85;15313;2.12.2022
50866;2133;55447;12.04.2021
60276;9716;56616;30.12.2022
12564;7582;43511;6.04.2022
52176;9879;24132;23.03.2022
36757;9734;46423;15.03.2021
92317;7030;30293;10.10.2022
48623;3547;12019;22.08.2020
97510;9863;41285;12.06.2021
58775;6101;20237;4.10.2020
70049;9680;14083;6.03.2020
94581;2284;28888;18.07.2020
13186;4772;58188;8.05.2022
6867;415;30636;16.12.2021
43586;1832;79931;10.01.2022
11081;3942;75965;8.05.2020
9152;4361;56064;1.06.2022
22243;9583;73225;26.08.2021
67538;342;47563;2.08.2022
54504;6496;61147;2.03.2021
2354;1520;68335;4.05.2022
58181;3162;76903;11.01.2021
3405;439;60511;20.08.2022
86974;4741;20042;27.06.2020
77659;7767;23776;21.07.2022
78452;6733;12299;6.03.2021
55074;54;5534;10.01.2021
56874;1041;33389;26.10.2021
9097;9692;26413;30.04.2020
85773;113;10631;26.06.2021
40105;8131;24855;16.09.2020
